"Training Accuracy","English Accuracy","Afrikaans Accuracy","Dutch Accuracy","Hidden Sample Accuracy"0.4384057971014493,0.8155339805825242,0.921875,0.0,0.8209764918625678
0.8147644927536232,0.941747572815534,0.828125,0.07692307692307693,0.895117540687161
0.865036231884058,0.7135922330097088,0.984375,0.0,0.759493670886076
0.8740942028985508,0.9830097087378641,0.8359375,0.23076923076923078,0.9312839059674503
0.8718297101449275,0.9927184466019418,0.8125,0.23076923076923078,0.9330922242314648
0.8885869565217391,0.9757281553398058,0.796875,0.38461538461538464,0.9204339963833634
0.8971920289855072,0.9490291262135923,0.8671875,0.6153846153846154,0.9222423146473779
0.9098731884057971,0.912621359223301,0.875,0.7692307692307693,0.9005424954792043
0.9166666666666666,0.9660194174757282,0.921875,0.3076923076923077,0.9403254972875226
0.9098731884057971,0.9587378640776699,0.9296875,0.38461538461538464,0.9385171790235082
0.9415760869565217,0.9684466019417476,0.9453125,0.5384615384615384,0.952983725135623
0.9320652173913043,0.9466019417475728,0.9609375,0.6923076923076923,0.9439421338155516
0.9497282608695652,0.9514563106796117,0.9375,0.5384615384615384,0.9385171790235082
0.9547101449275363,0.9635922330097088,0.9609375,0.46153846153846156,0.9511754068716094
0.9637681159420289,0.9514563106796117,0.953125,0.6923076923076923,0.945750452079566
0.9637681159420289,0.9563106796116505,0.9453125,0.6923076923076923,0.9475587703435805
0.9637681159420289,0.9271844660194175,0.9453125,0.7692307692307693,0.9276672694394213
0.9723731884057971,0.970873786407767,0.9296875,0.7692307692307693,0.9566003616636528
0.9723731884057971,0.9684466019417476,0.9375,0.7692307692307693,0.9566003616636528
0.9732789855072463,0.9757281553398058,0.9453125,0.46153846153846156,0.9566003616636528
0.9827898550724637,0.9781553398058253,0.953125,0.46153846153846156,0.9602169981916817
0.9809782608695652,0.9587378640776699,0.921875,0.7692307692307693,0.945750452079566
0.988677536231884,0.9805825242718447,0.9453125,0.6153846153846154,0.9638336347197106
0.9904891304347826,0.9805825242718447,0.921875,0.6153846153846154,0.9584086799276673
0.9873188405797102,0.9854368932038835,0.9140625,0.6923076923076923,0.9620253164556962
0.9769021739130435,0.9757281553398058,0.921875,0.6923076923076923,0.9566003616636528
0.9927536231884058,0.9563106796116505,0.9375,0.7692307692307693,0.9475587703435805
0.9936594202898551,0.9805825242718447,0.9375,0.5384615384615384,0.9602169981916817
0.9941123188405797,0.9101941747572816,0.953125,0.7692307692307693,0.9168173598553345
0.9882246376811594,0.9611650485436893,0.9609375,0.6923076923076923,0.9547920433996383
